Year,Susceptibility to R6 Strains,Susceptibility to non-R6 Strains,Mildew Incidence,DiseaseinApril,DiseaseinMay,DiseaseinJune,DiseaseinJuly,Flag shoot incidence,Pruning Quality Final,Initial Strain,Annual_costs,Active_ingredient,Weighted_dc_aprmay1,Weighted_dc_aprmay2,Weighted_dc_mayjun1,Weighted_dc_mayjun2,Weighted_dc_junjul1,Weighted_dc_junjul2,Monthly_cost_June,Monthly_cost_July,Quadrant,Synthetic,Nonsynthetic,Mixture,SyntheticinApril,SyntheticinMay,SyntheticinJune,SyntheticinJuly,NonsyntheticinApril,NonsyntheticinMay,NonsyntheticinJune,NonsyntheticinJuly,MixtureinApril,MixtureinMay,MixtureinJune,MixtureinJuly,Monthly_ingredient_June,Monthly_ingredient_July
2017,2,2,0.00125,0.0025,0.0025,0,0,0,3,0,1089.645227,12,3.79E-10,2.09E-13,0.000000868,0.086820054,0.009502817,0.007243358,0,218.2869207,SouthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,4,4,0.00125,0,0,0,0.005,0,3,0,1089.645227,12,3.18E-20,5.87E-22,6.25E-08,0.001161855,0.013904332,0.017588048,0,218.2869207,NorthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,3,3,0,0,0,0,0,0,4,0,1089.645227,12,1.58E-19,1.46E-21,6.62E-08,0.002135173,0.016714174,0.023387868,0,218.2869207,NorthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,3,3,0,0,0,0,0,0,3,0,1089.645227,12,2.17E-24,2.16E-24,8.13E-08,0.000913657,0.010348231,0.009053684,0,218.2869207,SouthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,1,1,0,0,0,0,0,0,2,0,1089.645227,12,5.18E-72,3.38E-52,0.00000037,0.000713758,0.000188859,0.00000747,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,1,1,0,0,0,0,0,0,5,0,1236.553504,13,5.11E-37,1.06E-31,0.000000103,0.071195078,0.005904496,0.011974629,0,218.2869207,SouthEast,6,7,5,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,1,1,0,0,0,0,0,0,5,0,1236.553504,13,1.56E-34,3.11E-30,8.89E-08,0.10666942,0.007217463,0.015223859,0,218.2869207,SouthEast,6,7,5,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,4,4,0,0,0,0,0,0,5,0,1089.645227,12,1.26E-38,1.24E-32,0.000000099,0.045100645,0.00501476,0.008345335,0,218.2869207,SouthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,3,3,0,0,0,0,0,0,3,0,1089.645227,12,6.86E-70,5.74E-51,0.000000718,0.00242132,0.000249313,0.0000164,0,218.2869207,SouthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,3,3,0,0,0,0,0,0,3,0,1089.645227,12,3.33E-75,4.53E-54,0.000000378,0.001145974,0.000141157,0.00000863,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,1,1,0.0625,0,0,0.25,0,0,5,2,704.4488523,6,1.12E-09,7.25E-16,4.01E-08,0.002229355,0.064650521,0.063483556,0,131.9943539,NorthEast,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4
2017,0,0,0,0,0,0,0,0,3,0,996.244506,13,6.11E-23,1.85E-23,6.36E-08,0.734671259,0.005020961,0.016745192,36.04928117,184.2888961,NorthEast,5,8,3,0,0,1,2,0,1,2,3,0,0,0,1,3,5
2017,4,4,0.0225,0,0.005,0,0.085,0,3,2,944.5378232,12,6.93E-21,2.83E-22,6.44E-08,0.77606459,0.005234155,0.018866773,36.04928117,184.2888961,NorthEast,5,7,2,0,0,1,2,0,1,2,3,0,0,0,1,3,5
2017,2,2,0.054375,0,0.0025,0.21,0.005,0.0025,5,2,868.1867502,10,9.78E-30,1.62E-27,0.00000014,0.237138187,0.011723,0.044863906,36.04928117,286.3303925,SouthEast,7,3,1,0,0,2,3,0,1,2,0,0,0,1,0,4,3
2017,2,0,0,0,0,0,0,0,1,0,646.2225064,9,3.46E-20,5.09E-22,7.95E-08,6.09E-08,0.003504201,0.008590989,67.59240219,72.09856234,NorthEast,5,4,0,0,0,0,3,0,2,2,0,0,0,0,0,2,3
2017,4,0,0.00125,0,0,0.005,0,0,1,2,777.3702457,8,1.34E-26,1.02E-25,0.000000116,0.00000034,0.004186533,0.004560101,0,110.354699,SouthEast,6,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,3
2017,4,0,0,0,0,0,0,0,1,0,777.3702457,8,1.41E-26,9.80E-26,0.000000126,0.000000384,0.001446249,0.001789808,0,110.354699,SouthEast,6,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,3
2017,3,3,0,0,0,0,0,0,2,0,655.3830762,8,8.30E-11,2.42E-16,3.81E-08,3.95E-09,0.001974791,0.009581242,27.03696088,215.7761483,NorthEast,5,3,0,0,0,1,2,0,1,2,0,0,0,0,0,3,2
2017,5,0,0.01125,0.005,0,0.015,0.025,0,1,0,827.6559762,12,1.20E-09,9.67E-16,3.35E-08,2.78E-09,0.002379506,0.009911638,36.04928117,72.09856234,NorthEast,5,7,1,0,0,0,2,0,1,2,3,0,0,0,0,2,5
2017,4,0,0.00875,0,0,0.03,0.005,0,3,0,566.7662241,8,3.94E-129,4.59E-84,3.89E-08,3.73E-09,0.016657989,0.039463112,36.04928117,51.06891201,NorthEast,4,4,0,0,0,0,2,0,1,2,1,0,0,0,0,2,3
2017,4,4,0.0125,0,0,0.015,0.035,0,2,0,547.8794852,9,4.61E-132,8.99E-86,4.96E-08,1.09E-08,0.002827058,0.008447614,36.04928117,119.5053561,NorthEast,5,4,1,0,0,1,2,0,1,2,1,0,0,0,1,3,3
2017,3,3,0.005,0,0,0.02,0,0,2,0,655.6993309,8,4.98E-133,2.44E-86,5.11E-08,1.05E-08,0.009897195,0.028173878,27.03696088,72.09856234,NorthEast,5,3,0,0,0,0,3,0,1,2,0,0,0,0,0,2,3
2017,4,4,0.0125,0,0,0.005,0.045,0,2,0,708.2405099,10,1.02E-133,1.00E-86,5.55E-08,2.11E-08,0.000248931,0.000670732,36.04928117,119.5053561,NorthEast,5,5,1,0,0,1,2,0,1,2,1,0,0,0,1,3,3
2017,3,3,0.003333333,0,0,0,0.013333333,0,3,0,709.5539668,8,3.12E-158,5.05E-101,0.000000157,0.0000035,0.000002,6.21E-08,0.00E+00,18.02464059,SouthWest,3,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,1,0,709.5539668,8,3.80E-156,8.29E-100,0.000000147,0.00000243,0.00000181,4.72E-08,0.00E+00,18.02464059,SouthWest,3,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017,1,1,0,0,0,0,0,0,1,0,709.5539668,8,3.18E-156,7.48E-100,0.000000134,0.00000194,0.00000161,3.95E-08,0.00E+00,18.02464059,SouthWest,3,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017,3,3,0.02875,0,0,0,0.115,0,3,0,709.5539668,8,5.08E-155,3.86E-99,0.000000151,0.00000234,0.0000018,4.48E-08,0.00E+00,18.02464059,SouthWest,3,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017,4,4,0,0,0,0,0,0,2,0,888.2005377,13,1.92E-165,3.23E-105,0.00000015,0.00000665,0.00000252,0.000000118,0,18.02464059,SouthWest,5,8,4,0,0,0,2,1,0,1,2,0,0,0,2,0,4
2017,4,4,0,0,0,0,0,0,2,0,888.2005377,13,2.11E-162,1.93E-103,9.88E-08,0.00000168,0.00000148,4.19E-08,0.00E+00,18.02464059,SouthWest,5,8,4,0,0,0,2,1,0,1,2,0,0,0,2,0,4
2017,4,4,0,0,0,0,0,0,2,0,709.5539668,8,2.11E-162,1.93E-103,9.88E-08,0.00000168,0.00000148,4.19E-08,0.00E+00,18.02464059,SouthWest,3,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,2,0,175.8817937,3,3.93E-166,1.29E-105,0.000000111,0.00000337,0.00000187,0.000000073,0,18.02464059,SouthWest,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017,1,0,0,0,0,0,0,0,1,0,709.5539668,8,2.18E-172,2.73E-109,0.00000026,0.00005,0.00000561,0.000000578,0,18.02464059,SouthWest,3,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,1,0,587.8591467,8,7.79E-57,7.66E-42,1.68E-09,2.79E-08,0.0000455,0.00000141,0,14.30207661,NorthWest,1,7,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,4,0,0,0,0,0,0,0,1,0,131.6237099,5,2.31E-93,3.90E-63,3.27E-10,8.54E-12,0.00000278,2.39E-09,0.00E+00,14.30207661,NorthWest,1,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,4,0,0.00125,0,0,0,0.005,0,1,0,188.0807936,6,2.49E-114,2.31E-75,4.02E-11,1.46E-14,0.000000201,2.11E-11,0.00E+00,14.30207661,NorthWest,2,4,1,0,0,0,1,0,0,2,2,0,0,0,1,0,3
2017,3,3,0,0,0,0,0,0,1,0,25.74373789,3,2.28E-96,6.92E-65,2.94E-10,4.58E-12,0.00000228,1.45E-09,0.00E+00,14.30207661,NorthWest,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2017,4,4,0,0,0,0,0,0,1,0,131.6237099,5,1.85E-88,2.85E-60,5.10E-10,3.66E-11,0.00000486,6.82E-09,0.00E+00,14.30207661,NorthWest,1,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,4,4,0,0,0,0,0,0,1,0,225.5852848,6,9.50E-91,1.31E-61,4.23E-10,1.87E-11,0.00000362,4.04E-09,0.00E+00,14.30207661,NorthWest,2,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,2,0,0,0,0,0,0,0,1,0,37.66213506,4,1.27E-90,1.55E-61,4.24E-10,1.91E-11,0.00000364,4.11E-09,0.00E+00,14.30207661,NorthWest,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,3,3,0.00125,0,0,0,0.005,0,1,0,271.7837917,5,3.93E-111,1.69E-73,1.01E-10,8.93E-14,0.000000492,7.26E-11,0.00E+00,14.30207661,NorthWest,1,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2017,4,0,0,0,0,0,0,0,1,0,188.0807936,6,2.45E-93,4.07E-63,3.69E-10,1.03E-11,0.00000291,2.51E-09,0.00E+00,14.30207661,NorthWest,2,4,1,0,0,0,1,0,0,2,2,0,0,0,1,0,3
2017,3,3,0,0,0,0,0,0,1,0,119.7053128,4,1.76E-98,4.05E-66,2.48E-10,2.55E-12,0.00000171,8.83E-10,0.00E+00,14.30207661,NorthWest,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2017,1,1,0,0,0,0,0,0,1,0,225.5852848,6,1.20E-57,2.63E-42,1.37E-09,1.88E-08,0.0000391,0.0000011,0,14.30207661,NorthWest,2,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,3,3,0,0,0,0,0,0,1,0,131.6237099,5,1.76E-58,8.60E-43,1.27E-09,1.49E-08,0.0000355,0.000000922,0,14.30207661,NorthWest,1,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,0,0,0,0,0,0,0,0,1,0,44.81317337,4,2.42E-57,4.19E-42,1.21E-09,1.73E-08,0.0000361,0.00000104,0,20.97637903,NorthWest,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2017,2,2,0.01,0,0,0,0.04,0,5,0,117.1990355,6,2.37E-22,1.72E-21,0.000000882,1.04216039,0.017368081,0.063240272,3.178239246,21.20287984,NorthEast,1,5,1,0,0,0,1,0,1,2,2,0,0,0,1,2,3
2017,1,1,0.00125,0,0,0,0.005,0,1,0,480.9813159,12,1.49E-22,1.23E-21,0.0000011,1.915635683,0.02296985,0.101979367,3.178239246,21.20287984,NorthEast,4,8,2,0,0,0,1,0,1,2,3,0,0,0,1,2,4
2017,1,1,0,0,0,0,0,0,1,0,471.9689957,12,2.43E-26,7.07E-24,0.0000013,1.937682865,0.028384076,0.120045505,3.178239246,21.20287984,NorthEast,4,8,2,0,0,0,1,0,1,2,3,0,0,0,1,2,4
2017,3,3,0,0,0,0,0,0,3,0,241.7163016,9,1.13E-22,1.07E-21,0.00000105,1.566284321,0.02168328,0.089239797,3.178239246,21.20287984,NorthEast,2,7,2,0,0,0,1,0,1,2,2,0,0,0,1,2,3
2017,3,3,0,0,0,0,0,0,5,0,338.0269158,10,2.60E-16,6.72E-18,0.000000209,0.068668219,0.007116046,0.018543543,3.178239246,21.20287984,NorthWest,3,7,2,0,0,0,1,0,1,2,2,0,0,0,1,2,3
2017,4,4,0.320625,0,0.0125,0.37,0.9,0.0125,5,2,461.5763669,11,1.10E-22,9.28E-22,0.00000456,6.530431556,0.078756178,0.346621661,36.04928118,61.34308444,NorthEast,5,6,3,0,0,1,2,0,2,2,2,0,0,1,2,3,4
2017,1,1,0,0,0,0,0,0,1,0,348.7731313,9,3.99E-18,4.82E-19,1.02E-11,3.03E-22,0.005378331,0.015565769,3.178239246,21.20287984,NorthEast,3,6,2,0,0,0,1,0,1,2,2,0,0,0,1,2,3
2017,1,1,0,0,0,0,0,0,1,0,252.4625171,8,3.45E-19,1.02E-19,1.29E-11,6.32E-22,0.005594525,0.017166999,0,24.38111908,NorthEast,2,6,2,0,0,0,1,0,0,3,2,0,0,0,1,0,3
2017,4,0,0.01,0,0,0,0.04,0,1,0,567.2120322,11,1.46E-20,2.26E-20,5.61E-12,3.02E-23,0.003652664,0.008625967,0,24.38111908,NorthEast,5,6,3,0,0,0,3,0,0,3,3,0,0,0,3,0,6
2017,4,0,0.08625,0,0,0.015,0.33,0,1,2,570.3902715,12,2.05E-18,4.02E-19,6.30E-12,4.72E-23,0.005293225,0.01714859,0,27.55935833,NorthEast,5,7,3,0,0,0,3,0,0,4,3,0,0,0,3,0,6
2017,4,0,0.13625,0,0,0.04,0.505,0,1,2,567.2120322,11,5.71E-20,3.16E-20,1.44E-11,1.07E-21,0.015332705,0.052336679,0,24.38111908,NorthEast,5,6,3,0,0,0,3,0,0,3,3,0,0,0,3,0,6
2017,4,0,0.00375,0,0,0.005,0.01,0,1,2,570.3902715,12,2.15E-18,4.00E-19,7.21E-12,7.77E-23,0.004231406,0.009854476,0,27.55935833,NorthEast,5,7,3,0,0,0,2,0,0,4,2,0,0,0,2,0,4
2017,3,3,0.0175,0,0,0.045,0.025,0,1,0,445.6125539,11,5.39E-23,7.10E-22,1.04E-11,2.95E-22,0.008657494,0.020218925,3.178239246,34.98402586,NorthEast,4,7,2,0,0,0,1,0,1,3,2,0,0,0,1,3,3
2017,5,0,0,0,0,0,0,0,1,0,458.0769825,6,5.56E-109,3.21E-72,4.34E-10,3.00E-15,0.000000609,1.80E-10,0.00E+00,0,NorthWest,3,3,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0
2017,4,0,0,0,0,0,0,0,1,0,458.0769825,6,3.02E-109,2.25E-72,4.16E-10,2.61E-15,0.000000591,1.70E-10,0.00E+00,0,NorthWest,3,3,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0
2017,4,4,0,0,0,0,0,0,1,0,458.0769825,6,8.85E-109,4.21E-72,4.43E-10,3.20E-15,0.000000621,1.87E-10,0.00E+00,0,NorthWest,3,3,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0
2017,4,0,0,0,0,0,0,0,1,0,458.0769825,6,1.08E-107,1.81E-71,4.65E-10,3.62E-15,0.000000692,2.32E-10,0.00E+00,0,NorthWest,3,3,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0
2017,3,3,0,0,0,0,0,0,1,0,458.0769825,6,3.60E-106,1.40E-70,5.28E-10,5.28E-15,0.000000808,3.16E-10,0.00E+00,0,NorthWest,3,3,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0
2017,4,0,0.00125,0,0,0,0.005,0,1,2,326.738211,4,1.05E-104,9.94E-70,6.32E-10,9.54E-15,0.000000933,4.23E-10,0.00E+00,0,NorthWest,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,1,1,0,0,0,0,0,0,1,0,502.1440949,7,3.76E-103,7.96E-69,7.52E-10,1.63E-14,0.0000011,5.80E-10,0.00E+00,0,NorthWest,4,3,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0
2017,4,0,0,0,0,0,0,0,1,0,370.8053234,5,5.54E-102,3.81E-68,8.79E-10,2.63E-14,0.00000123,7.35E-10,0.00E+00,0,NorthWest,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,1,0,458.0769825,6,2.95E-107,3.20E-71,9.83E-10,4.77E-14,0.000000751,2.65E-10,0.00E+00,0,NorthWest,3,3,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0
2017,3,3,0,0,0,0,0,0,1,0,326.738211,4,2.86E-117,2.33E-77,3.17E-10,1.34E-15,0.000000294,4.09E-11,0.00E+00,0,NorthWest,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,1,1,0,0,0,0,0,0,1,0,326.738211,4,1.05E-117,1.31E-77,4.00E-10,3.09E-15,0.000000286,3.83E-11,0.00E+00,0,NorthWest,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,2,2,0,0,0,0,0,0,2,0,658.0923648,7,8.06E-198,3.21E-124,0.00000362,0.035474348,0.0000957,0.0000562,0,55.89342371,SouthEast,3,4,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
2017,0,0,0,0,0,0,0,0,3,0,379.6230511,6,6.06E-195,1.53E-122,0.00000383,0.043783089,0.000107166,0.0000705,0,55.89342371,SouthEast,1,5,0,0,0,0,1,0,0,2,3,0,0,0,0,0,4
2017,3,3,0,0,0,0,0,0,5,0,469.5771869,6,6.14E-192,1.20E-120,8.59E-09,1.22E-08,0.000000225,1.90E-09,0.00E+00,55.89342371,SouthWest,2,4,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
2017,3,3,0,0,0,0,0,0,2,0,718.6027835,8,5.18E-197,1.04E-123,0.000000602,0.011556681,0.000041,0.000052,62.2499022,0,SouthEast,2,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,5,0,763.5227337,8,9.70E-195,2.18E-122,0.00000111,0.022740044,0.0000626,0.0000785,0,62.2499022,SouthEast,3,5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
2017,3,3,0,0,0,0,0,0,2,0,475.9336654,6,5.23E-195,1.52E-122,0.00000157,0.041036915,0.0000825,0.000114405,62.2499022,0,SouthEast,2,4,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
2017,1,1,0,0,0,0,0,0,1,0,664.4488432,7,2.02E-201,2.61E-126,0.00000697,0.42420976,0.000238724,0.00036937,62.2499022,0,SouthEast,3,4,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,3,0,763.5227337,8,9.82E-201,6.57E-126,0.0000075,0.658553043,0.000307107,0.000610979,0,62.2499022,SouthEast,3,5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
2017,3,3,0,0,0,0,0,0,3,0,602.198941,5,5.47E-202,1.28E-126,0.000000771,0.065127619,0.000105556,0.000292981,0,0,SouthEast,3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2017,1,1,0,0,0,0,0,0,3,0,664.4488432,7,2.84E-201,3.38E-126,0.00000263,0.273453024,0.000270566,0.000742158,62.2499022,0,SouthEast,3,4,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
2017,1,1,0.00125,0,0,0,0.005,0,3,0,763.5227337,8,7.22E-201,5.78E-126,0.00000482,0.511994149,0.000321855,0.000807561,62.2499022,0,SouthEast,3,5,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
2017,1,1,0.0025,0,0,0,0.01,0,1,0,664.4488432,7,1.60E-200,9.28E-126,0.00000113,0.075225815,0.000109861,0.00026283,62.2499022,0,SouthEast,3,4,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
2017,3,3,0.015,0,0,0,0.06,0,2,0,868.9531026,10,1.73E-204,4.47E-128,0.000000949,0.060706403,0.000133308,0.000333486,62.2499022,0,SouthEast,3,7,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0
2017,3,3,0.0025,0,0,0,0.01,0,5,0,713.9857885,8,3.09E-204,6.21E-128,0.000000951,0.092603612,0.000137285,0.000429642,62.2499022,0,SouthEast,3,5,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
2017,3,3,0.00375,0,0,0.005,0.01,0,2,0,868.9531026,10,2.07E-204,4.96E-128,0.00000108,0.147118023,0.00235557,0.004373439,62.2499022,0,SouthEast,3,7,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0
2017,4,0,0.055625,0,0.0025,0,0.22,0.0025,3,2,911.1097766,10,9.23E-205,2.90E-128,0.0000496,2.516811081,6.81E-11,1.71E-18,6.22E+01,0,SouthEast,5,5,1,0,0,0,2,0,2,0,3,0,0,0,1,0,0
2017,0,0,0,0,0,0,0,0,2,0,469.5771869,6,1.36E-208,1.79E-130,0,0,4.88E-11,8.33E-19,0.00E+00,55.89342371,SouthEast,2,4,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
2017,3,3,0.00375,0,0,0,0.015,0,2,0,868.9531026,10,1.88E-201,2.67E-126,0,0,9.37E-11,3.23E-18,6.22E+01,0,SouthEast,3,7,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,5,0,757.1662552,8,3.65E-200,1.50E-125,0,0,1.06E-10,4.14E-18,0.00E+00,55.89342371,SouthEast,3,5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
2017,0,0,0,0,0,0,0,0,2,0,451.1651927,7,2.69E-153,3.42E-98,0,0,9.26E-09,3.78E-14,5.59E+01,6.356478492,SouthEast,2,5,0,0,0,0,1,0,2,1,2,0,0,0,0,1,3
2017,3,3,0.00625,0,0,0,0.025,0,2,0,670.8053217,8,9.10E-154,1.82E-98,0,0,9.03E-09,3.52E-14,6.22E+01,6.356478492,SouthEast,3,5,0,0,0,0,1,0,2,1,2,0,0,0,0,1,3
2017,4,0,0,0,0,0,0,0,3,0,658.0923648,7,9.21E-188,3.08E-118,0,0,3.58E-10,4.62E-17,0.00E+00,55.89342371,SouthWest,3,4,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3
2017,0,0,0,0,0,0,0,0,3,0,531.8270891,9,1.21E-187,3.62E-118,0,0,3.62E-10,4.72E-17,0.00E+00,111.7868474,SouthWest,2,7,0,0,0,0,1,0,0,4,3,0,0,0,0,0,4
2017,1,1,0.0675,0,0,0,0.27,0,2,2,215.1480517,5,2.79E-262,1.11E-161,0,0,2.04E-13,1.58E-23,0.00E+00,0,SouthWest,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2017,4,4,0.0475,0,0,0,0.19,0,4,0,398.8259919,8,3.94E-259,7.59E-160,0,0,2.76E-13,2.92E-23,0.00E+00,0,SouthWest,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2017,4,0,0,0,0,0,0,0,2,0,232.3744842,5,7.25E-251,5.01E-155,0,0,6.60E-13,1.58E-22,0.00E+00,0,SouthWest,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2017,4,4,0.001666667,0,0,0,0.005,0,1,2,358.0744366,7,2.61E-252,7.21E-156,0,0,5.78E-13,1.20E-22,0.00E+00,0,SouthWest,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2017,2,0,0,0,0,0,0,0,1,0,100.3180533,2,7.07E-249,7.25E-154,0,0,8.09E-13,2.36E-22,0.00E+00,0,SouthWest,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,1,0,232.3744842,5,1.23E-261,2.62E-161,0,0,2.17E-13,1.79E-23,0.00E+00,0,SouthWest,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2017,3,3,0,0,0,0,0,0,1,0,232.3744842,5,7.86E-254,9.31E-157,0,0,4.45E-13,7.93E-23,0.00E+00,0,SouthWest,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2017,2,2,0.06125,0,0,0,0.245,0,1,0,420.3450792,9,1.53E-16,2.92E-18,0,0,0.00460002,0.013516848,3.178239246,42.40575966,NorthWest,3,6,1,0,0,0,1,0,1,2,3,0,0,0,1,2,4
2017,3,3,0.00375,0,0,0,0.015,0,1,0,218.7532379,7,1.01E-15,9.74E-18,0,0,0.004875389,0.015046803,8.613216263,42.40575966,NorthEast,1,6,0,0,0,0,0,0,1,2,3,0,0,0,0,2,3
2017,4,0,0.0325,0,0,0.01,0.12,0,2,0,662.0846256,13,1.42E-15,1.46E-17,0,0,0.008693395,0.028477971,3.178239246,42.40575966,NorthEast,4,9,3,0,0,0,2,1,1,2,4,0,0,0,2,2,6
2017,1,1,0,0,0,0,0,0,1,0,213.3182608,7,1.53E-12,1.07E-15,0,0,0.005137608,0.018407971,3.178239246,42.40575966,NorthWest,1,6,0,0,0,0,0,0,1,2,3,0,0,0,0,2,3
2017,3,3,0.013125,0.0025,0,0.015,0.035,0.0025,3,2,435.1107837,10,1.53E-12,1.11E-15,0,0,0.012369668,0.035028055,3.178239246,42.40575966,NorthWest,3,7,1,0,0,0,2,1,1,2,3,0,0,0,1,2,5
2017,3,3,0.00125,0,0,0.005,0,0,3,0,253.2061029,9,0,0,0,0,0.00844672,0.016363469,8.613216263,42.40575966,NorthWest,1,8,0,0,0,0,0,1,1,2,4,0,0,0,0,2,4
2017,4,0,0.07125,0,0,0.045,0.24,0,1,0,473.8702569,11,0,0,0,0,0.028328411,0.074510887,3.178239246,42.40575966,NorthWest,3,8,2,0,0,0,2,1,1,2,4,0,0,0,2,2,6
2017,4,4,0.00375,0,0,0.01,0.005,0,2,0,213.3182608,7,0,0,0,0,0.005525497,0.006418466,3.178239246,42.40575966,NorthWest,1,6,0,0,0,0,0,0,1,2,3,0,0,0,0,2,3
2017,4,0,0.07,0,0,0.015,0.265,0,1,0,749.7820235,13,0,0,0,0,0.014602256,0.043131405,3.178239246,42.40575966,NorthWest,5,8,3,0,0,0,2,0,1,2,4,0,0,0,2,2,6
2017,3,3,0.025,0,0,0,0.1,0,5,0,187.478612,6,0,0,0,0,0.0000715,0.000092,3.178239246,42.40575966,NorthWest,1,5,0,0,0,0,0,0,1,2,2,0,0,0,0,2,2
2017,3,3,0,0,0,0,0,0,5,0,183.6254582,7,0,0,0,0,0.000153835,0.000835151,3.178239246,12.71295698,NorthWest,1,6,0,0,0,0,0,0,1,2,3,0,0,0,0,2,3
2017,4,0,0.00125,0,0,0.005,0,0,2,0,614.3570699,14,0,0,0,0,0.002071256,0.004497366,3.178239246,42.40575966,NorthWest,4,10,2,0,0,0,2,1,1,2,5,0,0,0,2,2,7
